id,symbol,company,isin,sector,industry,series,listing_date,market_cap,revenue_growth,pat_growth,roce,ai_score
1930,SAGARDEEP,Sagardeep Alloys Limited,INE976T01013,Unknown,Unknown,EQ,2019-01-25,Unknown,0.0,0.0,0.0,0.0
7727,SAGARSOFT,Sagarsoft (India) Limited,INE184B01012,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
1932,SAGILITY,SAGILITY LIMITED,INE0W2G01015,Unknown,Unknown,EQ,2024-11-12,Unknown,0.0,0.0,0.0,0.0
3825,SAHARAHOUS,Sahara HousingFina Corporation Ltd.,INE135C01012,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
8422,SMARITIME,Sahara Maritime Limited,INE0PSJ01011,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
3301,SAHARA,Sahara One Media And Entertainment Limited,INE479B01016,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
1934,SAHYADRI,Sahyadri Industries Limited,INE280H01015,Unknown,Unknown,EQ,2023-04-06,Unknown,0.0,0.0,0.0,0.0
7260,SAIBABA,Sai Baba Investment & Commercial Enterprises Limited,INE706P01038,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
1935,SAICAPI,Sai Capital Limited,INE531X01018,Unknown,Unknown,EQ,2026-08-17,Unknown,0.0,0.0,0.0,0.0
5348,SAINDUS,Sai Industries Ltd.,INE213S01013,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
6633,SAINFO,Sai Infoservices Ltd,INE589B01012,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
1937,SAILIFE,Sai Life Sciences Limited,INE570L01029,Unknown,Unknown,EQ,2024-12-18,Unknown,0.0,0.0,0.0,0.0
1938,SAIPARENT,Sai Parenterals Limited,INE0H9F01037,Unknown,Unknown,EQ,2026-04-02,Unknown,0.0,0.0,0.0,0.0
4998,SAISERVQ,Sai service Station Ltd.,INE622A01013,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
1175,KALAMANDIR,Sai Silks (Kalamandir) Limited,INE438K01021,Unknown,Unknown,EQ,2023-09-27,Unknown,0.0,0.0,0.0,0.0
3910,SAICOM,Saianand Commercial Limited,INE092G01024,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
8292,SAILANI,SAILANI TOURS N TRAVELS LIMITED,INE0KHQ01010,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
5160,SAINIK,Sainik Finance and Industries Ltd,INE584B01013,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
2000,SEKURITIND,Saint Gobain Sekurit India Limited,INE068B01017,Unknown,Unknown,EQ,2026-08-17,Unknown,0.0,0.0,0.0,0.0
1939,SAKAR,Sakar Healthcare Limited,INE732S01012,Unknown,Unknown,EQ,2019-04-11,Unknown,0.0,0.0,0.0,0.0
1941,SAKSOFT,Saksoft Limited,INE667G01023,Unknown,Unknown,EQ,2005-05-09,Unknown,0.0,0.0,0.0,0.0
3750,SAKTHIFIN,Sakthi Finance Ltd.,INE302E01014,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
1940,SAKHTISUG,Sakthi Sugars Limited,INE623A01011,Unknown,Unknown,EQ,1995-09-06,Unknown,0.0,0.0,0.0,0.0
1942,SAKUMA,Sakuma Exports Limited,INE190H01024,Unknown,Unknown,EQ,2006-03-08,Unknown,0.0,0.0,0.0,0.0
9173,SAKUMA-RE,Sakuma Exports Ltd.,INE190H20016,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
7544,SALAUTO,SAL AUTOMOTIVE LIMITED,INE724G01014,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
1943,SALASAR,Salasar Techno Engineering Limited,INE170V01027,Unknown,Unknown,EQ,2017-07-25,Unknown,0.0,0.0,0.0,0.0
7744,SALEM,Salem Erode Investments Ltd.,INE894E01028,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
4968,SALGUTI,Salguti Industries Ltd.,INE159C01012,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
1944,SALONA,Salona Cotspin Limited,INE498E01010,Unknown,Unknown,EQ,2016-06-16,Unknown,0.0,0.0,0.0,0.0
3135,SALORAINTL,Salora International Limited,INE924A01013,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
1946,SALZERELEC,Salzer Electronics Limited,INE457F01013,Unknown,Unknown,EQ,2015-12-02,Unknown,0.0,0.0,0.0,0.0
6573,SAMINDUS,Sam Industries Ltd.,INE653D01012,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
3349,SAMLEPU,Sam Leaseco Ltd.,INE368N01024,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
5224,SAMARTHI,Samarth International Finlease Ltd.,INE503C01011,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
1947,SAMBANDAM,Sambandam Spinning Mills Limited,INE304D01012,Unknown,Unknown,EQ,2026-08-17,Unknown,0.0,0.0,0.0,0.0
1948,SAMBHAAV,Sambhaav Media Limited,INE699B01027,Unknown,Unknown,EQ,1996-06-05,Unknown,0.0,0.0,0.0,0.0
1949,SAMBHV,Sambhv Steel Tubes Limited,INE12NJ01018,Unknown,Unknown,EQ,2025-07-02,Unknown,0.0,0.0,0.0,0.0
1950,SAMHI,Samhi Hotels Limited,INE08U801020,Unknown,Unknown,EQ,2023-09-22,Unknown,0.0,0.0,0.0,0.0
4458,SAMKRG,Samkrg Pistons and Rings Ltd.,INE706B01012,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
9597,SCLPP,Sammaan Capital Limited,IN9148I01010,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
9150,SCL-RE,Sammaan Capital Limited,INE148I20012,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
1951,SAMMAANCAP,Sammaan Capital Limited,INE148I01020,Unknown,Unknown,EQ,2013-07-23,Unknown,0.0,0.0,0.0,0.0
9063,SAMOR-RE,Samor Reality Limited,INE0GD220014,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
9107,SAMOR-RE1,Samor Reality Limited,INE0GD220022,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
8247,SAMOR,Samor Reality Limited,INE0GD201014,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
3494,ZSAMPACH,Sampada Chemicals Ltd.,INE040K01017,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
1952,SAMPANN,Sampann Utpadan India Limited,INE735M01018,Unknown,Unknown,EQ,2012-07-27,Unknown,0.0,0.0,0.0,0.0
8795,SILL,Sampark India Logistics Limited,INE147701010,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
8624,SAMPAT,SAMPAT ALUMINIUM LIMITED,INE10XS01012,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
5259,SAMPRE,Sampre Nutritions Ltd.,INE375C01022,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
8210,SAMRATFORG,Samrat Forgings Limited,INE412J01010,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
5110,SAMRATPH,Samrat Pharmachem Ltd.,INE103E01016,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
7003,SAMRUDDHI,Samruddhi Cement Limited,INE676K01018,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
7103,SRL,SAMRUDDHI REALTY LIMITED,INE621O01016,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
7518,SAMSRITA,SAMSRITA LABS LIMITED,INE579N01018,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
3136,SAMTELIN,Samtel (India) Ltd.,INE538C01017,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
3137,SAMTEL,Samtel Colour Ltd.,INE381A01016,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
4515,SAMTEX,Samtex Fashions Ltd.,INE931D01020,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
1484,MOTHERSON,Samvardhana Motherson International Limited,INE775A01035,Unknown,Unknown,EQ,1996-08-14,Unknown,0.0,0.0,0.0,0.0
5081,SAMYAKINT,Samyak International Limited,INE607G01011,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
3406,SANENG,SAN Engineering & Locomotive Co. Lt,INE031H01012,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
9472,SANASATECH,Sanasa Tech Feb Limited,INE760Q01017,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
1953,SANATHAN,Sanathan Textiles Limited,INE0JPD01013,Unknown,Unknown,EQ,2024-12-27,Unknown,0.0,0.0,0.0,0.0
3702,SEL,Sanathnagar Enterprises Limited,INE367E01033,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
4520,SANBLUE,Sanblue Corporation Limited,INE602D01027,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
3919,ZSANCHTR,Sanchana Trading & Finance Ltd.,INE872O01015,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
3831,SANCF,Sanchay Finvest Ltd,INE654D01010,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
6889,SANCIA,Sancia Global Infraprojects Limited,INE391H01010,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
4595,SANCTRN,Sanco Trans Ltd.,INE391G01012,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
8371,SANCODE,Sancode Technologies Limited,INE0P7001013,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
6974,SANDPLAST,Sand Plast (India) Ltd.,INE122K01013,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
1955,SANDHAR,Sandhar Technologies Limited,INE278H01035,Unknown,Unknown,EQ,2018-04-02,Unknown,0.0,0.0,0.0,0.0
4826,SANDUPHQ,Sandu Pharmaceuticals Ltd.,INE751D01014,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
1956,SANDUMA,Sandur Manganese & Iron Ores Limited,INE149K01016,Unknown,Unknown,EQ,2023-09-07,Unknown,0.0,0.0,0.0,0.0
9046,SANDUMA-RE,Sandur Manganese & Iron Ores Ltd.,INE149K20016,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
3139,SANAS,Sandvik Asia Ltd.,INE624A01019,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
7550,SANGFROID,Sang Froid Labs (India) Limited,INE345S01013,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
4259,SANPA,Sangal Papers Ltd.,INE384D01022,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
1957,SANGAMIND,Sangam (India) Limited,INE495C01010,Unknown,Unknown,EQ,1996-07-17,Unknown,0.0,0.0,0.0,0.0
7310,SANGAMFIN,Sangam Finserv Limited,INE475D01010,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
6344,SANHP,Sangam Health Care Products Ltd.,INE431E01011,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
3848,SANGHCO,Sanghi Corporate Services Ltd.,INE998M01012,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
4960,SANGHIIND,Sanghi Industries Ltd.,INE999B01013,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
3140,SANGHIPOLY,Sanghi Polyesters Ltd.,INE146A01013,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
7904,SBRANDS,Sanghvi Brands Limited,INE204Y01010,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
7042,SANGHVIFOR,Sanghvi Forging and Engineering Limited,INE263L01013,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
1958,SANGHVIMOV,Sanghvi Movers Limited,INE989A01032,Unknown,Unknown,EQ,2007-01-24,Unknown,0.0,0.0,0.0,0.0
1959,SANGINITA,Sanginita Chemicals Limited,INE753W01010,Unknown,Unknown,BE,2019-07-15,Unknown,0.0,0.0,0.0,0.0
6507,SANGUI,Sanguine Media Ltd.,INE617F01038,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
6310,SANJIVIN,Sanjivani Paranteral Ltd.,INE860D01013,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
6941,SANKHYAIN,Sankhya Infotech Ltd.,INE877A01013,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
6763,SANINFRA,Sanmit Infra Limited,INE799C01049,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
1961,SANOFICONR,Sanofi Consumer Healthcare India Limited,INE0UOS01011,Unknown,Unknown,EQ,2024-09-13,Unknown,0.0,0.0,0.0,0.0
1960,SANOFI,Sanofi India Limited,INE058A01010,Unknown,Unknown,EQ,2003-05-19,Unknown,0.0,0.0,0.0,0.0
5522,SANRAA,Sanraa Media Limited,INE889C01022,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
4183,SANTETX,Sanrhea Technical Textiles Ltd.,INE589J01015,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
1962,SANSERA,Sansera Engineering Limited,INE953O01021,Unknown,Unknown,EQ,2021-09-24,Unknown,0.0,0.0,0.0,0.0
1963,SANSTAR,Sanstar Limited,INE08NE01025,Unknown,Unknown,EQ,2024-07-26,Unknown,0.0,0.0,0.0,0.0
3763,SANEX,Santogen Exports Ltd.,INE452D01019,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
5084,SANTOSHF,Santosh Fine-Fab Ltd.,INE612D01018,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
7923,SANTOSHIND,Santosh Industries Limited,INE576C01017,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
4002,SANTOWIN,Santowin Corporation Limited,INE386L01038,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
6464,SANVAN,Sanvan Software Ltd,INE156B01010,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
1964,SANWARIA,Sanwaria Consumer Limited,INE890C01046,Unknown,Unknown,BZ,2006-03-27,Unknown,0.0,0.0,0.0,0.0
6263,SANIM,Sanyo Impex Ltd.,INE905A01020,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
6437,SAPANCHEM,Sapan Chemicals Limited,INE823E01035,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
1965,SAPPHIRE,Sapphire Foods India Limited,INE806T01020,Unknown,Unknown,EQ,2021-11-18,Unknown,0.0,0.0,0.0,0.0
3542,SCBL,Saptak Chem And Business Limited,INE467X01023,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
4390,SPTRSHI,Saptarishi Agro Industries Ltd,INE233P01017,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
7410,SAPL,Sar  Auto Products Limited,INE002E01010,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
6586,SARCHEM,Sarang Chemicals Ltd.,INE003E01026,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
2568,ZSARACOM,Saraswati Commercial India Limited,INE967G01019,Unknown,Unknown,EQ,2026-04-20,Unknown,0.0,0.0,0.0,0.0
2152,SSDL,Saraswati Saree Depot Limited,INE0PQ101010,Unknown,Unknown,EQ,2024-08-20,Unknown,0.0,0.0,0.0,0.0
1967,SARDAEN,Sarda Energy & Minerals Limited,INE385C01021,Unknown,Unknown,EQ,2009-12-03,Unknown,0.0,0.0,0.0,0.0
4228,SARDAINF,Sarda Information Technology Ltd,INE342C01014,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
4391,SRDAPRT,Sarda Proteins Ltd,INE995U01011,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
1968,SAREGAMA,Saregama India Limited,INE979A01025,Unknown,Unknown,EQ,1997-07-30,Unknown,0.0,0.0,0.0,0.0
5146,SARITASO,Sarita Software & Industrie Ltd.,INE941B01015,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
1969,SARLAPOLY,Sarla Performance Fibers Limited,INE453D01025,Unknown,Unknown,EQ,2007-01-19,Unknown,0.0,0.0,0.0,0.0
5375,SARTHAKGL,Sarthak Global Ltd.,INE075H01019,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
6530,SARTHAKIND,Sarthak Industries Ltd.,INE074H01012,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
2112,SMLT,Sarthak Metals Limited,INE017W01010,Unknown,Unknown,EQ,2021-11-25,Unknown,0.0,0.0,0.0,0.0
4211,SARUPINDUS,SARUP INDUSTRIES LIMITED,INE305D01019,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
3498,ZSARVAMA,Sarvamangal Mercantile Co. Ltd.,INE978L01016,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
1970,SARVESHWAR,Sarveshwar Foods Limited,INE324X01026,Unknown,Unknown,EQ,2022-12-08,Unknown,0.0,0.0,0.0,0.0
9351,SARVES-RE,Sarveshwar Foods Limited,INE324X20018,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
5229,SARVODYA,Sarvodaya Labs Ltd.,INE153B01017,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
7463,SARVOTTAM,Sarvottam Finvest Limited,INE822Q01015,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
3502,SASHWAT,Sashwat Technocrats Limited,INE789D01014,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
1971,SASKEN,Sasken Technologies Limited,INE231F01020,Unknown,Unknown,EQ,2005-09-09,Unknown,0.0,0.0,0.0,0.0
3449,SATANIBRG,Satani Bearings Ltd.,INE498D01012,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
7000,SATCH,SATCHMO HOLDINGS LIMITED,INE639K01016,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
4574,SATELENG,Satellite Engineering Ltd.,INE087C01015,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
4876,SATHAISPAT,Sathavahana Ispat Ltd.,INE176C01016,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
1972,SATIA,Satia Industries Limited,INE170E01023,Unknown,Unknown,EQ,2019-07-17,Unknown,0.0,0.0,0.0,0.0
4788,SATAGRI,Satiate Agri Limited,INE06DM01015,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
1973,SATIN,Satin Creditcare Network Limited,INE836B01017,Unknown,Unknown,EQ,2015-08-26,Unknown,0.0,0.0,0.0,0.0
9554,SATINPP,SATIN CREDITCARE NETWORK LIMITED,IN9836B01023,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
8966,SATIN-RE,SATIN CREDITCARE NETWORK LIMITED,INE836B20017,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
4338,SATKAR,Satkar Electronics Ltd.,INE824D01019,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
7129,SKFL,SATKAR FINLEASE LIMITED,INE279P01036,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
3673,SATRAPROP,Satra Properties(India) Ltd,INE086E01021,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
8471,SATTRIX,SATTRIX INFORMATION SECURITY LIMITED,INE0QUV01010,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
7152,SATYA,Satya Miners & Transporters Limited,INE394F01018,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
3141,SATYAM,Satyam Computer Services Ltd,INE275A01028,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
3320,ZSATYASL,Satyam Silk Mills Ltd,INE07MC01015,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
9039,SATSILK-RE,Satyam Silk Mills Ltd,INE07MC20015,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
5438,SAUMYACAP,Saumya Capital Limited,INE365L01016,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
7501,SAUMYA,Saumya Consultants Ltd.,INE563C01015,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
1974,SAURASHCEM,Saurashtra Cement Limited,INE626A01014,Unknown,Unknown,EQ,2024-02-27,Unknown,0.0,0.0,0.0,0.0
6753,7TEC,Saven Technologies Ltd.,INE856B01023,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
9495,SATPP,Saven Technologies Ltd.,IN9856B01013,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
4034,SAVERA,Savera Industries Ltd.,INE104E01014,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
2128,SOTL,Savita Oil Technologies Limited,INE035D01020,Unknown,Unknown,EQ,1995-06-28,Unknown,0.0,0.0,0.0,0.0
4020,SAVOV,Savitri Overseas Ltd.,INE828C01012,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
6331,SAWACA,Sawaca Communication ltd.,INE185B01019,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
9164,SAWACA-RE,SAWACA ENTERPRISES LIMITED,INE248B20015,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
6503,SAWACA,SAWACA ENTERPRISES LIMITED,INE248B01023,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
8427,SHILINDORE,Sayaji Hotels (Indore) Limited,INE0MGS01014,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
8430,SHPLPUNE,Sayaji Hotels (Pune) Limited,INE07G501017,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
1975,SAYAJIHOTL,Sayaji Hotels Limited,INE318C01014,Unknown,Unknown,EQ,2026-04-20,Unknown,0.0,0.0,0.0,0.0
1976,SAYAJIIND,Sayaji Industries Limited,INE327G01032,Unknown,Unknown,EQ,2026-08-17,Unknown,0.0,0.0,0.0,0.0
1977,SBC,SBC Exports Limited,INE04AK01028,Unknown,Unknown,EQ,2021-11-23,Unknown,0.0,0.0,0.0,0.0
6624,SBECSUG,SBEC Sugar Ltd.,INE948G01019,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
4311,SBECSYS,SBEC Systems (Ind) Ltd.,INE689V01018,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
1979,SBFC,SBFC Finance Limited,INE423Y01016,Unknown,Unknown,EQ,2023-08-16,Unknown,0.0,0.0,0.0,0.0
1981,SBICARD,SBI Cards and Payment Services Limited,INE018E01016,Unknown,Unknown,EQ,2020-03-16,Unknown,0.0,0.0,0.0,0.0
1982,SBIFUNDS,SBI Funds Management Limited,INE640G01020,Unknown,Unknown,EQ,2026-07-21,Unknown,0.0,0.0,0.0,0.0
3143,SBIHOMEFIN,SBI Home Finance Ltd,INE627A01012,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
1983,SBILIFE,SBI Life Insurance Company Limited,INE123W01016,Unknown,Unknown,EQ,2017-10-03,Unknown,0.0,0.0,0.0,0.0
7346,SEOFIIGR,SBI Mutual Fund,INF200K018Y7,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
7425,SETFBSE100,SBI Mutual Fund,INF200KA1572,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
8663,MHLSDDR,SBI Mutual Fund,INF200K30064,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
8662,MHLSDD,SBI Mutual Fund,INF200K30056,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
8661,MHLSDG,SBI Mutual Fund,INF200K30049,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
8660,MHLSRDR,SBI Mutual Fund,INF200K30031,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
8659,MHLSRD,SBI Mutual Fund,INF200K30023,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
8658,MHLSRG,SBI Mutual Fund,INF200K30015,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
7349,SEOFIIDD,SBI Mutual Fund,INF200K011Z9,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
7348,SEOFIIGD,SBI Mutual Fund,INF200K010Z1,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
7347,SEOFIIDR,SBI Mutual Fund,INF200K019Y5,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
8762,SBISMLETF,SBI Mutual Fund,INF200KB1AY9,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
8761,SBIVALETF,SBI Mutual Fund,INF200KB1AX1,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
7099,SBISENSEX,SBI Mutual Fund,INF200K01VT2,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
7308,SEOFIDD,SBI Mutual Fund,INF200KA1RP2,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
7307,SEOFIGD,SBI Mutual Fund,INF200KA1RO5,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
7306,SEOFIDR,SBI Mutual Fund,INF200KA1RN7,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
7305,SEOFIGR,SBI Mutual Fund,INF200KA1RM9,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
8752,SBINMID150,SBI Mutual Fund,INF200KB1AK8,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
8046,SETFSN50,SBI Mutual Fund,INF200KA1VQ2,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
8556,SBIBPB,SBI Mutual Fund,INF200KB1712,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
8484,SBINEQWETF,SBI Mutual Fund,INF200KB1282,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
8744,SBIMIDMOM,SBI Mutual Fund,INF200KB1AJ0,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
8901,SETFNIF50,SBI Mutual Fund-Permitted,INF200KA1FS1,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
8900,SETFNIFBK,SBI Mutual Fund-Permitted,INF200KA1580,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
8243,SBLI,SBL Infratech Limited,INE0DLM01024,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
4872,SCAGRO,SC Agrotech Limited,INE895E01017,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
6446,SCANPRO,Scan Projects Ltd,INE393D01015,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
1985,SCANSTL,Scan Steels Limited,INE099G01011,Unknown,Unknown,BE,2026-04-20,Unknown,0.0,0.0,0.0,0.0
8289,SCARNOSE,Scarnose International Limited,INE0IXR01019,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
