date,equity,cash,open_positions,peak,drawdown,daily_ret
2026-08-21,1038316.67,997755.92,1,1564447.52,-33.63045696796528,0.0
2026-08-24,1038316.67,997755.92,1,1564447.52,-33.63045696796528,0.0
2026-08-25,1040842.85,651853.85,2,1564447.52,-33.46898271154535,0.002432957182513462
2026-08-26,1058167.4,651853.85,2,1564447.52,-32.36159177777981,0.016644731719106298
2026-08-27,1071798.34,839054.99,2,1564447.52,-31.490297609983102,0.012881648026578985
2026-08-28,1080118.96,1039558.21,1,1564447.52,-30.958440843065166,0.007763232773806861
2026-08-31,1080118.96,1039558.21,1,1564447.52,-30.958440843065166,0.0
2026-09-01,1080118.96,1039558.21,1,1564447.52,-30.958440843065166,0.0
2026-09-02,1080118.96,1039558.21,1,1564447.52,-30.958440843065166,0.0
2026-09-03,1080118.96,1039558.21,1,1564447.52,-30.958440843065166,0.0
2026-09-04,1080118.96,1039558.21,1,1564447.52,-30.958440843065166,0.0
2026-09-07,1080118.96,1039558.21,1,1564447.52,-30.958440843065166,0.0
2026-09-08,1080118.96,1039558.21,1,1564447.52,-30.958440843065166,0.0
2026-09-09,1080118.96,1039558.21,1,1564447.52,-30.958440843065166,0.0
2026-09-10,1080118.96,1039558.21,1,1564447.52,-30.958440843065166,0.0
2026-09-11,1080118.96,1039558.21,1,1564447.52,-30.958440843065166,0.0
2026-09-15,1080118.96,1039558.21,1,1564447.52,-30.958440843065166,0.0
2026-09-16,1080118.96,1039558.21,1,1564447.52,-30.958440843065166,0.0
2026-09-17,1080118.96,1039558.21,1,1564447.52,-30.958440843065166,0.0
2026-09-18,1080118.96,1039558.21,1,1564447.52,-30.958440843065166,0.0
